299.79,-0.0286770801850196
300.53,-0.0234488504749661
301.27,-0.0197751172824887
302.01,-0.0160103557687954
302.76,-0.0122520926469165
303.5,-0.00835089470085659
304.24,-0.00512912964765833
304.98,-0.00270587953878487
305.72,0.000672418593102186
306.46,0.00341027274697825
307.2,0.00652266495720699
307.94,0.00828749518877991
308.68,0.0106933681607275
309.42,0.0118818593429968
310.16,0.0140099548071777
310.9,0.0155833394399014
311.63,0.0174619794973525
312.37,0.0196423693754406
313.11,0.020874338446033
313.85,0.022479404592999
314.59,0.0237867557273044
315.33,0.0251740630960484
316.07,0.0262163947449259
316.81,0.0263006468437745
317.55,0.0277050439196311
318.29,0.0286696978426866
319.03,0.0296698920702212
319.77,0.0300607792519578
320.5,0.0309211102778892
321.24,0.0318186250040871
321.98,0.0322565609143164
322.72,0.0328376391967655
323.46,0.0331727127487695
324.2,0.033926009083908
324.94,0.0345759038124651
325.67,0.0344712185611027
326.41,0.0348316928146872
327.15,0.0357939389894084
327.89,0.0358607131778259
328.63,0.0358844253235575
329.36,0.0364640816469024
330.1,0.0364611741712639
330.84,0.0366104497393145
331.58,0.0369232223733067
332.32,0.0368591947552517
333.05,0.0370610107745311
333.79,0.0369712492823007
334.53,0.0369086698130239
335.27,0.037187193427676
336,0.0368548295795628
336.74,0.0369246776561551
337.48,0.0362867612437556
338.21,0.0373134127533787
338.95,0.0370081220284928
339.69,0.0370479092923541
340.43,0.0373342910235706
341.16,0.0371653514986081
341.9,0.0374683242877136
342.64,0.0374216993300107
343.37,0.0372600077924889
344.11,0.0367403806294642
344.85,0.037057614056015
345.58,0.0370357786427338
346.32,0.0373381754636495
347.05,0.0370338377702377
347.79,0.0364277396003727
348.53,0.0365750648514633
349.26,0.0372444730368968
350,0.0376038564908689
350.74,0.0371939889185415
351.47,0.0372954485335508
352.21,0.0372944775158097
352.94,0.0374935815632866
353.68,0.036884416629466
354.41,0.0371299213721337
355.15,0.0369562099820573
355.88,0.037194959711631
356.62,0.0372731156747594
357.36,0.0373775073763316
358.09,0.0367956615260741
358.83,0.0370930382838455
359.56,0.038056908939057
360.3,0.0378006720779371
361.03,0.0383030775700721
361.77,0.0385844449835711
362.5,0.0386711311896295
363.24,0.0386146370915923
363.97,0.0386881782659394
364.71,0.0390341349294612
365.44,0.039265251048298
366.17,0.039838696371252
366.91,0.0401029800252779
367.64,0.0403072871997254
368.38,0.0413738831059374
369.11,0.0412601970421544
369.85,0.041911845193447
370.58,0.0422299337840513
371.31,0.0421297696537812
372.05,0.0428181274643589
372.78,0.0429986272309602
373.52,0.043389885542624
374.25,0.0438652832491866
374.98,0.0439441559854832
375.72,0.0443609403772849
376.45,0.0444927175831857
377.18,0.0447741735757874
377.92,0.0445578806380695
378.65,0.0455221522977163
379.38,0.0458280426430495
380.12,0.0462927348749791
380.85,0.0468105256507636
381.58,0.0467762847877617
382.32,0.0474496874644907
383.05,0.0473527842792867
383.78,0.048418416059449
384.51,0.0493693419928227
385.25,0.0490709250236925
385.98,0.0495016492218991
386.71,0.0500947808821171
387.44,0.0513055421614939
388.18,0.0519940455245202
388.91,0.0523945015067004
389.64,0.0533128736070623
390.37,0.0534423566637128
391.11,0.0543008428095879
391.84,0.0550310329088375
392.57,0.0552151638126666
393.3,0.055552264888711
394.03,0.0565722464912859
394.77,0.0569434203684005
395.5,0.0576953716813446
396.23,0.058455253908132
396.96,0.0591255828128592
397.69,0.0601130633800382
398.42,0.0607111404011009
399.15,0.060911024336652
399.89,0.0617941766323167
400.62,0.0618851082912317
401.35,0.0628392397314625
402.08,0.0632771441279332
402.81,0.0640360211556443
403.54,0.0649679866938573
404.27,0.065352623917375
405,0.0668587270084773
405.73,0.0669262945424762
406.46,0.0678181308731167
407.2,0.0681771512155236
407.93,0.0681245041211276
408.66,0.0694384174457021
409.39,0.0699929457566384
410.12,0.0709000259437631
410.85,0.0714690308167294
411.58,0.0729037719451981
412.31,0.0738533992870056
413.04,0.074825221749772
413.77,0.0754598238548816
414.5,0.076377344199243
415.23,0.0770158160499528
415.96,0.07784441016809
416.69,0.0782854447300141
417.42,0.079298264792603
418.15,0.0798275153950045
418.88,0.0808305245964158
419.61,0.081756784874542
420.33,0.0831919788774109
421.06,0.084146008394572
421.79,0.0850777486765426
422.52,0.0859962845025926
423.25,0.0871731967175879
423.98,0.0876957797147859
424.71,0.0891392794181893
425.44,0.0903955219999677
426.17,0.0915574760322222
426.9,0.0924567570573762
427.62,0.0933131613035711
428.35,0.0946109144492917
429.08,0.0957403344698204
429.81,0.0965665138931437
430.54,0.0975052378526855
431.27,0.0988877651901625
432,0.0999644326243827
432.72,0.100679576773458
433.45,0.101439795438808
434.18,0.102529022331198
434.91,0.104145632536303
435.64,0.105473372273349
436.36,0.10659555514174
437.09,0.107988518576967
437.82,0.10951036126238
438.55,0.110340203843368
439.27,0.111533799341617
440,0.113149651834613
440.73,0.113418003322392
441.46,0.115130329840395
442.18,0.11657021376249
442.91,0.118660852621554
443.64,0.119596395362251
444.36,0.121003499076842
445.09,0.122360841800583
445.82,0.124360344805585
446.55,0.125532474232191
447.27,0.1275532412319
448,0.129054769550834
448.73,0.130126612134386
449.45,0.131529100807588
450.18,0.133025094386384
450.91,0.134490427660976
451.63,0.135945488446428
452.36,0.137658011949704
453.08,0.138671608014397
453.81,0.140269372647797
454.54,0.14150381155492
455.26,0.143234100308715
455.99,0.145304894259071
456.71,0.14675922307082
457.44,0.148661176279483
458.17,0.150073928094071
458.89,0.1516144562408
459.62,0.153605737343701
460.34,0.155531604790327
461.07,0.156894658719634
461.79,0.158619439982919
462.52,0.160923831985618
463.24,0.162603815057639
463.97,0.16478427008624
464.69,0.165730129809671
465.42,0.168264290493912
466.14,0.170156862015172
466.87,0.172198779115282
467.59,0.174077344714058
468.32,0.176186618488301
469.04,0.177339270387749
469.77,0.179155438019162
470.49,0.180980584351526
471.22,0.182489107644159
471.94,0.184036240757215
472.67,0.186254765141138
473.39,0.187906725921783
474.11,0.189371318010242
474.84,0.1914324342899
475.56,0.193280820527731
476.29,0.19485369173567
477.01,0.196648751810134
477.73,0.198505446200481
478.46,0.200346789945212
479.18,0.201553426722646
479.91,0.203681865814911
480.63,0.205454510465313
481.35,0.207480052459481
482.08,0.209091595372124
482.8,0.210311962629444
483.52,0.212241929977827
484.25,0.214460767680855
484.97,0.216091877253291
485.69,0.218059538154861
486.41,0.220436408593099
487.14,0.223058632435822
487.86,0.225409186850525
488.58,0.228506371173528
489.31,0.230340352975154
490.03,0.231942629112468
490.75,0.234148580370229
491.47,0.235431576035523
492.2,0.237484433354267
492.92,0.238958820420495
493.64,0.24051264295196
494.36,0.242564013223461
495.09,0.244002633734153
495.81,0.245916725415585
496.53,0.247655634348736
497.25,0.249595428918735
497.97,0.251098873671381
498.7,0.252684068951306
499.42,0.254315881590478
500.14,0.256043823135756
500.86,0.258399418347561
501.58,0.259885880308155
502.3,0.261653262068626
503.02,0.263458103243628
503.75,0.265327927535553
504.47,0.2669198841284
505.19,0.268541676633089
505.91,0.270270818458821
506.63,0.2718143750132
507.35,0.272972311895353
508.07,0.27478045177745
508.79,0.27621136258836
509.51,0.277624205291324
510.23,0.278956955715559
510.96,0.280827662709116
511.68,0.282103747605658
512.4,0.28344605851993
513.12,0.284458737936161
513.84,0.286089807304374
514.56,0.287588770783478
515.28,0.289115467186441
516,0.290217951756606
516.72,0.291094120264142
517.44,0.292440089282036
518.16,0.293354900128413
518.88,0.294885344452521
519.6,0.294939820611415
520.32,0.29623960780485
521.04,0.297621094530158
521.76,0.298503482499721
522.48,0.299668286051894
523.19,0.30131658264976
523.91,0.30273759968162
524.63,0.303746114668364
525.35,0.304464069687435
526.07,0.305526124895322
526.79,0.30639586689556
527.51,0.307691538374994
528.23,0.308646336741134
528.95,0.309691408947568
529.67,0.310520355251245
530.38,0.311187572412912
531.1,0.312248843748408
531.82,0.313405308778134
532.54,0.314597038953971
533.26,0.3150717029129
533.98,0.315417909116495
534.7,0.316641969732339
535.41,0.317585195975341
536.13,0.318856238917505
536.85,0.319359750497507
537.57,0.320160811476541
538.29,0.321559927230661
539,0.322109612720883
539.72,0.323188568546434
540.44,0.323759099995157
541.16,0.324363291117439
541.87,0.325108646347529
542.59,0.325601546517807
543.31,0.326289525586247
544.03,0.326366035023005
544.74,0.327176350544615
545.46,0.327105375719311
546.18,0.327497301535292
546.9,0.327883893615295
547.61,0.327808064118938
548.33,0.327850716581471
549.05,0.327658339749432
549.76,0.327552237274016
550.48,0.326919003739478
551.2,0.327009814611827
551.91,0.326469958312962
552.63,0.326371702924914
553.35,0.32566378783982
554.06,0.325541199814072
554.78,0.324838401377221
555.49,0.324568324465528
556.21,0.324044647030486
556.93,0.32228925264564
557.64,0.321376853233196
558.36,0.320320083230064
